posteam,epa
KC,-0.0236860981967766
KC,0.0430009744304698
KC,0.001387834403431
IND,-0.0709584136493504
IND,-0.621816804166883
LV,1.89633335312828
LV,1.44586653029546
LV,0.0980863221921027
LV,1.10565613606013
LV,0.212945988983847
LV,-0.486872300039977
LV,-2.35466105578234
LV,-0.462786566425033
IND,0.676009938120842
IND,1.00662738457322
IND,-0.493733011186123
IND,0.574895794736221
IND,2.28698595939204
IND,0.54504786094185
IND,-0.589651724556461
IND,1.88262296351604
IND,-0.465327389014419
IND,2.25186540925643
LV,0.816454766783863
LV,-0.946575349662453
LV,-1.03589535132051
IND,-0.36578686919529
LV,-1.03671449888498
LV,-0.740231537725776
LV,1.26293420547154
LV,-2.01846147782635
LV,3.61804698995547
LV,-0.463269904197659
LV,-4.98616066714749
IND,0.234394669299945
IND,0.953051172662526
IND,-0.520972697529942
IND,0.501312626875006
IND,-0.295246959547512
IND,-0.480273842113093
IND,-0.377432226669043
IND,0.752475141198374
IND,-0.390248344279826
IND,-0.175659021100728
IND,1.35827761082328
IND,1.65131069437484
IND,-0.947
LV,0.43621423933655
LV,1.14513868735287
LV,-0.794085591332987
LV,-1.57429713010788
IND,-0.785576904192567
IND,2.5485172609333
IND,0.268583390978165
IND,0.730966201517731
IND,-0.947
LV,-7.05194959091023
IND,-0.947
IND,2.14495647954755
LV,0.485630941111594
LV,-0.0625119984615594
LV,-0.0230143262306228
MIA,0.137391569558531
MIA,-0.522686013719067
MIA,1.31151222693734
MIA,-0.524808604968712
MIA,-0.580248590791598
MIA,3.59028923040023
MIA,-1.07242778548971
MIA,-1.25316935873029
CAR,-0.783798461314291
CAR,3.11312642809935
CAR,-5.68818390287925
MIA,2.15935621387325
MIA,-0.556964638177306
MIA,-1.89522108575329
MIA,3.32774353248533
MIA,0.983746736194007
MIA,-0.701975433737971
MIA,2.07571789779468
MIA,-1.48817872599466
MIA,3.21433477650862
CAR,-0.0085838958621025
CAR,-3.83673667674884
MIA,1.30199908604845
MIA,0.517529686505441
MIA,1.91100253857439
MIA,1.1599747975124
CAR,-1.70069425157271
CAR,3.9707270305953
CAR,1.23986977932509
CAR,2.66129503381671
MIA,-0.117445226060227
MIA,-1.72047555423342
CAR,1.08381228143116
CAR,0.0864776744274423
CAR,0.783964403322898
CAR,-0.307172969100066
CAR,-0.242221858934499
CAR,0.226250639538661
CAR,-0.714329708484002
CAR,-1.99211199971908
MIA,0.82687969552353
MIA,-0.701979882549495
CAR,0.892914934083819
CAR,-0.748186488170177
CAR,-0.582951837219298
MIA,0.803139516152442
MIA,-0.799510765820742
MIA,-1.318449257873
CAR,0.409721727482975
CAR,0.938197219045833
CAR,-1.70146665768698
MIA,-1.06439338205382
MIA,-0.437696530949324
CAR,-0.536668956279755
CAR,-0.311613290570676
CAR,-1.362379305996
MIA,0.999975989572704
MIA,-0.353088840376586
MIA,-0.423001134069636
MIA,-1.3831849496346
CAR,-0.0995949055068195
CAR,0.414597596973181
MIA,0.413818085333332
MIA,0.220642358064652
MIA,4.0872428312432
CAR,1.6812295622658
CAR,-0.523036644852255
CAR,-1.43426714575617
CAR,3.25823464093264
CAR,1.16895190419746
MIA,-0.316984152421355
MIA,-0.416619397699833
MIA,-0.610576047212817
CLE,0.979506300063804
CLE,-1.95597100467421
MIN,0.9340820168145
MIN,0.515487262280658
MIN,-0.51394430664368
CLE,-0.560721564863343
CLE,0.862618143379223
MIN,2.40622111177072
MIN,-0.523064582142979
MIN,1.33035701094195
MIN,0.138280999381095
MIN,1.83494654868264
MIN,3.26001056085806
CLE,0.0030411747284233
CLE,1.20638680504635
CLE,-0.577186978887767
CLE,-0.627756604459137
CLE,-0.470119413919747
MIN,-0.727581935701892
MIN,-0.564008981687948
CLE,-0.309889780590311
CLE,-0.391962017863989
MIN,-0.609681219328195
MIN,-0.506710479501635
CLE,-1.18209876096807
CLE,-0.98070542095229
MIN,-0.548517816700041
MIN,-0.237565708579496
CLE,-0.183634078945033
CLE,-0.156363053829409
CLE,-0.25790860678535
CLE,1.34973996004555
CLE,-0.339758692134637
CLE,-0.278364697645884
CLE,1.06360460130963
CLE,1.33242588670691
CLE,-0.903309699438978
CLE,-0.100382642122164
MIN,-0.539319754112512
MIN,1.49596035224386
MIN,1.01862610224634
MIN,-0.475235774880275
MIN,0.0347320283181034
CLE,1.80274161999114
CLE,0.301041105412878
CLE,-0.75819251278881
CLE,3.19443524081726
MIN,-1.50593836605549
MIN,-0.688853969331831
MIN,-0.87336698314175
CLE,-0.532511994242668
CLE,-1.55646413750947
MIN,-0.709492968861014
MIN,3.66866638034117
MIN,0.164318167138845
MIN,-0.687493568169884
MIN,-1.70667506232328
CLE,0.465821092948318
CLE,-0.378416443243623
CLE,-1.78561329899821
MIN,0.860742886085063
MIN,0.0763933481648564
MIN,-0.728987914510071
MIN,-0.99147314671427
CLE,-0.809700423735194
MIN,0.246830977033824
MIN,-0.159141008625738
MIN,1.00895831087837
MIN,1.15629984758561
MIN,0.0918064683210105
MIN,-0.324669907218777
MIN,0.12698003515834
MIN,0.236080099712126
MIN,3.35802075167885
CLE,0.294549054349773
CLE,-0.368628195254132
NE,1.04047527979128
NE,-0.162127989344299
NE,-1.82942494004965
BUF,1.49197460897267
BUF,-0.192077617160976
BUF,2.24601164786145
NE,-5.02278528944589
BUF,1.21848650253378
BUF,-0.866897223517299
BUF,-1.79352105199359
NE,-0.753486776258797
NE,1.9427533543203
NE,-1.81665452197194
BUF,-4.59292822168209
NE,-0.72459273331333
NE,-0.67126318732195
BUF,-0.233700327109545
BUF,1.56009593349881
BUF,1.8244078096468
BUF,0.37239732418675
BUF,-1.5667792402218
NE,-0.0477523822337389
NE,1.26470524584875
NE,-0.040184420067817
NE,-1.00732673029415
NE,-1.50382698792964
BUF,1.77343794004992
BUF,0.594961674651131
BUF,-1.39553453691769
NE,1.44253800972365
NE,0.192506334860809
NE,2.2149454979226
NE,0.664209529117215
NE,-0.541754271078389
NE,-0.85460989428895
BUF,1.44323964556679
BUF,0.021374405012466
BUF,0.56487032037694
BUF,0.313494829984847
BUF,0.644133639812935
BUF,-0.516749223868828
BUF,1.70168826490408
NE,1.04914943431504
NE,1.10615255706944
NE,3.00609155808343
BUF,2.51716487808153
BUF,-0.551964602665976
BUF,1.99132916505914
BUF,-3.72209051577374
NE,-0.559286021394655
NE,1.84309008577839
NE,-0.573502892162651
NE,0.297969631850719
NE,1.49587412504479
NE,1.62167560029775
NE,-0.856603680644184
NE,2.9109288690961
BUF,1.43513868213631
BUF,-0.122833190951496
BUF,0.766399825864937
BUF,0.601381086336914
BUF,0.774173041398171
NE,0.286097048316151
NE,-1.58960849139839
BUF,-0.15690056164749
BUF,-0.681909054983407
BUF,1.92885624314658
BUF,1.18702090211445
BUF,-0.384216370352078
BUF,-0.482143362285569
BUF,-0.866757757075684
NE,0.53602171165403
NE,1.60044192575151
NE,0.521091959206568
BUF,-0.0096619078249204
NO,-0.627164077479392
NO,-1.10178547143005
NYG,0.199572368292138
NYG,1.22269044513814
NYG,0.120305307442322
NYG,0.336426631896757
NYG,1.63467496918747
NYG,0.474143147293944
NO,0.600015272386372
NO,0.215717720566317
NO,1.46582276071422
NO,1.00865499884821
NO,-0.807986612082459
NO,-0.465837404470083
NYG,0.547314625000581
NYG,-0.55940943909809
NYG,1.69838549941778
NYG,1.07226045231801
NYG,3.1868035888765
NO,0.873326563974842
NO,1.24076048657298
NO,0.932507095625624
NO,-0.923181529971771
NO,-0.858418598538265
NO,-0.661295252677361
NYG,-0.471012865193188
NYG,1.21976532973349
NYG,-0.510159741388634
NYG,-1.1491156287957
NO,6.77454629121348
NYG,-1.66064169863239
NO,0.755492505035363
NO,-0.309755111287814
NO,-0.432783199465526
NYG,-0.533923647832125
NYG,1.24024770298274
NYG,-5.37087059934856
NO,0.0151068298146129
NO,0.14755447616335
NO,-0.308591997018084
NO,0.137720036145765
NO,-0.523554748040624
NO,0.385004778222427
NYG,-1.04734775051475
NYG,0.0410269885323942
NYG,-0.798710776958615
NYG,-6.0271687018685
NO,-1.49736677319743
NO,0.0353486945386976
NO,2.39519635762554
NO,1.83019448362757
NO,-0.80839829298202
NO,-1.21654930834973
NYG,-0.452648396370933
NYG,2.01766915386543
NYG,0.801597190555185
NYG,-0.284478081041016
NYG,-0.308945052558556
NYG,0.0976756610907614
NYG,-0.799762936076149
NYG,-0.963450006442145
NYG,-0.615641732234508
NYG,-0.568733999272808
NYG,-0.466539894929156
NYG,0.0226682596839964
NYG,-1.73284462559968
SF,1.3323087929748
SF,1.24692327249795
SF,2.59561522421427
SF,0.261075989576057
SF,1.29583730176091
LA,0.262646896066144
LA,-0.507053848123178
LA,-1.95593606610782
SF,2.1750687812455
SF,-0.596424189861864
SF,0.73195865098387
SF,-1.93515590811148
SF,0.610318670165725
SF,-0.490167916286737
SF,2.30522621329874
SF,0.795234019111376
LA,0.0623703603632748
LA,-0.848895865259692
LA,1.86145392130129
SF,1.61015583435074
SF,-1.70437188597862
LA,-0.523399916943163
LA,0.725635426584631
LA,-0.512236412847415
LA,0.20194120099768
LA,1.89681289874716
LA,1.32144606718794
LA,0.823391336773057
LA,2.12943503516726
SF,-0.584062292822637
SF,0.935777224134654
SF,-0.304663930088282
SF,1.14562200102955
SF,0.340360220463481
SF,-0.422593271185178
SF,-0.224544510478154
LA,-0.192893722327426
LA,1.56946727191098
LA,-0.779242561897263
LA,-1.81132388934675
SF,-0.890419353032485
SF,1.30035715573467
SF,1.2656193835428
SF,1.3160162421409
SF,-2.06264160247401
LA,-0.522748745046556
LA,2.33053469308652
LA,0.954466550960205
LA,-0.485587133327499
LA,1.12156586942729
LA,0.640453671629075
SF,0.135279475711286
SF,0.832091002492234
SF,0.306648465339094
LA,0.72989148972556
LA,0.0991778024472296
LA,-0.583691355772317
LA,0.668472615769133
LA,1.22316737473011
LA,1.43999333109241
LA,-0.600514284800738
LA,2.16000912047457
SF,-0.420172873418778
SF,-1.23196012782864
LA,-0.544748796382919
LA,0.652871801517904
LA,-1.66417229594663
SF,-0.467302984790877
SF,0.89859527326189
SF,1.69050299446099
SF,-0.256129880435765
SF,2.0714318479877
SF,-0.565274677006528
SF,1.11807483644225
SF,-0.57843769522151
SF,-0.284737195353955
SF,-1.31671592155323
LA,0.39149950601859
LA,0.921469967579469
LA,-0.276960414252244
LA,-0.370313500461634
LA,-0.398675188189372
LA,1.57836290367413
LA,0.357024381793786
SF,0.740527283633128
SF,0.890924060251564
SF,0.277840547612868
SF,0.482977170031518
SF,0.419922046596184
SF,-1.87504522158997
SF,-0.913706732381258
LA,0.704013329930604
LA,2.21516581630567
LA,-0.435419586079661
LA,-0.342398190754466
LA,-0.305751520267222
TB,1.85625516111031
TB,1.88085966813378
TB,-0.207298066932708
TB,0.774551073671319
TB,-1.15783636830747
TB,-0.0514940401772037
TB,-0.696167068747255
SEA,1.45946091576479
SEA,0.282915320646619
TB,-0.534725090488792
TB,1.60085361707024
TB,1.09215278434567
TB,-0.276289024041034
TB,-0.141668717376888
TB,-1.30219657264628
SEA,0.772355575114489
SEA,-0.935072060441598
SEA,-0.340642149327323
TB,-1.17749648052268
TB,-0.373376508243382
SEA,-0.191854203352705
SEA,1.02305843564682
SEA,0.704785590642132
TB,1.50417628546711
TB,-0.792290988727473
TB,2.53612426779
TB,0.354482095455751
TB,0.736729323194595
SEA,-0.399333932844456
SEA,0.966577809245791
SEA,0.565807596140076
SEA,-0.248196725151502
SEA,0.203633569180965
SEA,1.07924960902892
SEA,0.38594452032703
SEA,-0.686046400427586
SEA,3.17253929941217
SEA,0.170295437332243
SEA,2.60804925835691
TB,-0.329055211041123
TB,-0.0313710304908454
TB,1.5696053376887
TB,0.867883971426636
TB,1.85150123789208
TB,4.05320801981725
TB,1.053
SEA,0.830524136545137
SEA,0.843923004111275
SEA,3.0257195631857
SEA,1.77093795489054
TB,1.2091536144726
TB,-0.500287943053991
TB,6.05958257726161
SEA,-0.585831740638241
SEA,0.754018850042485
SEA,1.6625361799961
SEA,0.381231226376258
SEA,1.40559380641207
TB,1.12830557324924
TB,0.886459340224974
TB,-1.93106335273478
TB,-1.41659688437358
SEA,0.762962672160938
SEA,2.35853333957493
SEA,-1.22365914779948
SEA,4.43974710465409
TB,1.28956998052308
TB,-0.400971172028221
TB,2.08661128894892
TB,0.800409885356203
TB,1.94550620444352
SEA,0.224927233182825
SEA,-3.83157164178556
ARI,1.27682846528478
ARI,0.749027632642537
ARI,0.817400373751298
ARI,3.22563744120998
ARI,-0.204760653781705
TEN,-0.386759295593947
TEN,0.25004670699127
TEN,-0.433766158530489
TEN,-1.1075155337407
ARI,1.6425873269327
ARI,1.19083661813056
ARI,-0.0990400228183717
ARI,2.43914999143453
TEN,1.51454357500188
TEN,-0.505219085840508
TEN,-1.28732456639409
ARI,-0.151403904426843
ARI,-1.65311241568998
ARI,-0.0914061627699994
ARI,0.984973447164521
TEN,-0.084886597818695
TEN,-1.76268278044855
ARI,-0.148486039834097
ARI,1.14446580479853
ARI,-0.502647610381246
ARI,-0.686946257948875
ARI,-1.89694528048858
TEN,-0.482252904679626
TEN,-0.697134989080951
TEN,1.70519097626675
TEN,-0.466485615819693
TEN,-1.29588317137677
ARI,0.301017552148551
ARI,-1.48088131158147
TEN,0.435784174420405
TEN,-0.272955522290431
TEN,-0.355872199754231
TEN,-1.5822111031157
TEN,-2.80735154944705
ARI,-1.17315892997431
ARI,-0.269041149644181
TEN,-0.132654106244445
TEN,-0.801101966295391
ARI,-0.713319470640272
ARI,2.60465543018654
ARI,-0.0664464449509978
ARI,0.025429560802877
ARI,1.60073640407063
ARI,-0.266149201313965
ARI,-0.0047484764363616
TEN,-0.58554163435474
TEN,-0.72233364963904
ARI,-0.779132153373212
ARI,-1.45824727229774
TEN,-1.6961117440369
TEN,1.82239273178857
ARI,-1.56586656160653
ARI,0.267260884866118
ARI,-1.34225107450038
TEN,0.950897582340986
TEN,0.401268431451172
TEN,0.459363461472094
TEN,0.668658705078997
TEN,-0.378491451207083
TEN,0.305687442538328
TEN,2.90083568397677
ARI,0.788134854985401
TEN,-0.143443674314767
TEN,0.023986796149984
TEN,0.510073811863549
TEN,-0.292176183778793
TEN,0.880315573129337
TEN,2.81298416666687
LAC,3.11423545028083
LAC,0.596598660806194
LAC,0.40949590317905
LAC,-1.56232785619795
LAC,0.869422376272269
WAS,0.379955035168678
WAS,-1.72855210327543
LAC,-0.374512378592044
LAC,3.21684494742658
LAC,0.731850515003316
LAC,-0.690339306835085
LAC,-2.25661383600963
WAS,-0.732989508891478
WAS,-1.14431833149865
LAC,-0.131660422310233
LAC,-0.186095947865397
LAC,1.2014540231321
LAC,-1.28268212848343
LAC,0.933725833892822
LAC,-4.29656260740012
WAS,-0.660606097895652
WAS,2.63137861248106
WAS,0.492830557050183
WAS,0.29905252577737
WAS,1.17745119705796
LAC,-1.12530189828249
LAC,-0.768545738887042
WAS,-0.280712220701389
WAS,-0.48843652906362
WAS,-0.580806021869648
WAS,2.22390649071895
WAS,-0.313830407510977
WAS,0.392836328246631
WAS,0.766862273681909
WAS,2.05258631624747
WAS,0.765898724435829
WAS,0.729659023345448
LAC,-1.697707248386
LAC,-0.626399654429406
WAS,-0.491647319518961
WAS,-0.718489570077509
WAS,2.14694911625702
WAS,0.0954521769890562
WAS,-0.755660287686624
WAS,-0.911819360480089
LAC,-0.204667842946947
LAC,1.16254062298685
LAC,-0.512837457703427
LAC,-1.55963753559627
LAC,-0.207996673416346
LAC,-2.92857092991471
WAS,1.98232745029964
LAC,-0.5794047343079
LAC,1.78841676749289
LAC,-0.84392939764075
LAC,1.97559677006211
LAC,-0.554222305654548
LAC,1.46308361249976
LAC,-0.229617743054405
LAC,-3.75652202044148
WAS,1.07385155605152
WAS,2.55529468692839
IND,0.974562894320115
IND,-0.527386650675908
IND,1.13804718456231
IND,1.48318662995007
IND,-0.492217599414289
IND,-0.147404096904211
IND,1.26295859285165
IND,1.31815950723831
ARI,0.832668506074697
ARI,-0.888608118053526
ARI,-1.66216568183154
IND,-1.39451748202555
ARI,0.812286652391776
ARI,-0.593426640843973
ARI,-1.42581371765118
ARI,3.44247308949707
ARI,0.654333178012166
IND,-0.547816025326029
IND,-0.581317957025021
IND,-1.12079287366942
ARI,-0.897984580835328
IND,-6.0874295780668
ARI,0.663486481993459
ARI,-5.46376056177542
IND,0.869689488317817
IND,0.751984669361264
IND,1.28731297753984
ARI,-0.737175351008773
ARI,2.09047652420122
ARI,-0.683958912733942
ARI,-0.193812143872492
ARI,2.4226810648106
ARI,-0.717303247947712
ARI,-1.21102263052576
IND,0.0202278121141717
IND,0.849466055515222
IND,-0.873405263177119
IND,-0.310566584463231
IND,-0.238076939480379
ARI,-0.0914172906195745
ARI,-0.120512177760247
ARI,0.251726689486532
ARI,-0.404520712269004
ARI,1.46486206352711
ARI,1.34273787203711
ARI,0.730253093352076
ARI,0.209095897851512
ARI,0.473261597333476
ARI,1.09767906554043
IND,0.872233845293522
IND,0.74996814201586
IND,-0.65940186905209
IND,-1.47962307923721
ARI,-0.554015619214624
ARI,2.05515937041491
ARI,-0.0980448011541739
ARI,0.972566480573732
ARI,1.83490362513112
IND,0.965023502008989
IND,1.01679623126984
IND,1.70106134965317
IND,1.55181754141813
ARI,-0.51171311060898
ARI,2.5313783835154
ARI,-0.562621327815577
ARI,2.50869874615455
ARI,-0.89948042971082
ARI,-0.708532050473402
IND,-0.551776865497232
IND,1.82894466281869
IND,-0.759673740016297
IND,2.23052502420614
ARI,0.646097833989188
ARI,0.929101804969832
ARI,0.718998730066232
ARI,1.72872981097316
ARI,-0.210332384798676
ARI,-0.636006398301106
ARI,-1.22680114337709
ARI,-2.93753448879579
ATL,1.01277055009268
ATL,1.34833156107925
BUF,3.12843916122802
BUF,0.770414580532815
BUF,-0.347751887748018
BUF,3.84981039736886
ATL,-0.448735034093261
ATL,-0.97465659910813
ATL,-1.43890993436798
BUF,-0.591531599871814
BUF,-1.41354323737323
ATL,0.286088320892304
ATL,2.57022042048629
ATL,-0.779810945503414
ATL,2.91467237996403
BUF,-0.76148789562285
BUF,2.21282340213656
BUF,0.99157965707127
BUF,-0.844508559559472
BUF,-2.31628373637795
BUF,5.49315009266138e-05
BUF,-1.81485142325982
ATL,1.70670852484182
ATL,0.294906130293384
ATL,1.19523444521474
ATL,-0.601252310967539
ATL,-0.242894654977135
ATL,-3.28400137461722
BUF,-0.157883871579543
BUF,-0.437735048355535
BUF,-1.00212104874663
ATL,0.0236396115506068
ATL,-0.0959414396202192
ATL,-0.206204617104959
ATL,-0.212460407870822
BUF,-0.943755034328206
ATL,0.483791073958855
ATL,-1.21904798073228
BUF,0.949205249780789
BUF,0.496006660629064
BUF,0.262248020269908
BUF,2.06774281157414
ATL,-2.04814340127632
ATL,0.0614945720881224
ATL,-1.18399702711031
BUF,-1.50595981441438
BUF,0.143834250746295
BUF,-0.751192915253341
BUF,-3.06376576982439
ATL,1.34157051559305
ATL,-1.01761281030485
ATL,-0.660848417202942
ATL,-0.84562952087892
ATL,-1.61365045886487
BUF,-0.328293500933796
BUF,-0.767356313765049
BUF,-1.44263636181131
ATL,0.725606882944703
ATL,0.255283912061714
ATL,2.17711937730201
ATL,-0.377564245660324
ATL,1.10324384470005
BUF,-4.58483716723276
CHI,1.18333135917783
CHI,0.0437996191903949
CHI,0.793543604551815
CHI,-1.44689630327806
WAS,1.73060671961866
WAS,-0.151431596139446
WAS,1.12544260011055
WAS,-5.98842475621495
CHI,-0.539725636132062
CHI,1.49541452643462
CHI,1.55564328248147
CHI,-0.431049412116408
CHI,-0.969094176311046
CHI,0.664233502605621
CHI,0.831581426667981
WAS,1.21862249262631
WAS,0.422604052117094
WAS,-0.462206524913199
WAS,2.91522096900735
CHI,-0.578122674254701
CHI,1.02144957240671
CHI,-0.343673780676909
CHI,-0.716084028827027
CHI,-3.50659115752205
WAS,0.194063028902747
WAS,-0.413263318128884
WAS,1.57522360980511
WAS,-0.649158840358723
WAS,-0.0669972510659136
WAS,-0.8138246015464
CHI,-0.356821591500193
CHI,-0.222220468451269
CHI,-0.919004362018313
WAS,0.823020737385377
WAS,-0.51806507143192
WAS,1.52005005429965
WAS,-2.05967310431879
WAS,-1.49243078247165
CHI,-0.616688870359212
CHI,1.54380662273616
CHI,2.4595890728524
CHI,-0.735469524981454
CHI,-0.999388350407724
WAS,1.1599770556204
WAS,0.532637829659507
WAS,-1.80231035128236
WAS,3.16715514089447
WAS,3.52420525101479
CHI,1.65002737322357
CHI,-0.510228414554149
CHI,0.733860739623196
WAS,1.01923921681009
WAS,-0.188044134061784
WAS,2.89515546429902
WAS,1.89715629036073
CHI,-0.823297630995512
CHI,5.68347672652453
CHI,-0.947
WAS,-0.241960854968056
WAS,-0.286695872899145
WAS,-0.778627331834287
WAS,-1.76478524692357
CHI,-0.538841336267069
CHI,0.387959288898855
WAS,-1.42409883229993
WAS,2.3909499294241
WAS,0.720916989899706
CHI,1.01657352596521
CHI,-1.56682883389294
GB,1.28352316794917
GB,-0.863622204400599
GB,1.84213637630455
GB,0.28665292536607
GB,-5.61856239789631
CIN,-0.793725026305765
GB,0.485004644375294
GB,0.459489568136632
GB,1.64853081549518
GB,0.305460203206167
GB,-0.800696411868557
GB,-1.1052196863064
CIN,1.37892506807111
CIN,-0.494106534169987
CIN,-0.852307900087908
CIN,-1.45002591679804
GB,-1.92827528482303
CIN,-2.00594669161364
GB,1.49951786268502
GB,-0.61272300593555
GB,3.37321635195985
GB,1.95939567012829
CIN,-0.453089336282574
CIN,-0.972811485175043
CIN,-0.938275559805334
GB,1.29892642085906
GB,-0.402826077479403
GB,0.0248301306855865
GB,-1.66119185317075
CIN,0.375330901064444
CIN,-0.0906559980940074
CIN,0.0206763242604211
CIN,-0.194778015546035
CIN,0.157819666026626
CIN,0.800569616258144
CIN,-0.835018174257129
CIN,1.60047055070754
CIN,-0.525830139638856
CIN,0.203828065947164
CIN,-0.485676070849877
CIN,1.95375870537828
CIN,-1.78248535597231
CIN,-0.619427909085061
CIN,3.92835189442849
GB,0.888259128201753
GB,1.12290671642404
GB,0.334196755778976
CIN,1.21120347245596
CIN,-0.138881884980947
CIN,1.70015404489823
CIN,1.382807053742
CIN,-0.4281558371149
CIN,-0.45501254638657
CIN,-0.846405911862652
GB,0.790767928818241
GB,-0.446049925405532
GB,0.597765356069431
GB,0.507411047117785
GB,2.4334364613751
CIN,0.0332191735506058
CIN,1.053
GB,-0.799573526135646
GB,2.79531298845541
PIT,2.30913187237456
PIT,1.13283742999192
PIT,-0.452593132271431
PIT,-1.02233551341077
CLE,-0.570436431560665
CLE,1.95762658375315
CLE,-0.720706483349204
CLE,-1.08285164833069
PIT,-0.11371544119902
PIT,2.98910755780526
PIT,-1.83090824587271
PIT,-0.642780913971365
CLE,0.760128509486094
CLE,-1.51719979615882
CLE,-0.567200211808085
PIT,-0.479400601703674
PIT,-0.376137029263191
PIT,-0.68818583781831
PIT,-1.38736022418156
CLE,-1.62969977757894
PIT,0.213083273964003
PIT,1.00089245848358
PIT,1.24846516468097
PIT,-0.417967656510882
PIT,1.1949324227171
PIT,-0.384393567801453
PIT,0.0734584819874726
PIT,-0.798258514106094
CLE,-0.142428149236366
CLE,0.930558450636454
CLE,-0.897939638816752
CLE,1.08436931599863
CLE,-0.29438634077087
CLE,0.974858556408435
CLE,-0.349145037354901
CLE,-0.444967853894923
CLE,0.970283920294605
CLE,-0.467957250075415
CLE,0.0099915881874039
CLE,-0.234097847016528
CLE,0.285904785990329
CLE,-0.83622237155214
CLE,-1.4312778362073
PIT,-0.209603952243924
PIT,0.736884619109333
PIT,-1.54662930918857
PIT,-0.500833878992125
PIT,2.11228298954666
PIT,2.2242975437548
CLE,0.571626286488026
CLE,0.866327371215448
CLE,-0.517058774130419
CLE,1.54933295957744
CLE,-0.51169396750629
CLE,-0.761348009575158
CLE,-1.70099522590455
PIT,1.21937126724515
PIT,1.72644139442127
PIT,2.71406298759393
DAL,-0.503088507801294
DAL,-1.62658237107098
CAR,1.02160702785477
CAR,0.934654964599758
CAR,-0.59383900143439
DAL,1.96249417029321
DAL,0.831161790294573
DAL,2.36988369101891
DAL,-0.990211734664626
DAL,-1.34141897518546
CAR,0.63614260032773
CAR,-0.770874270703644
CAR,1.79080706066452
CAR,-7.36396555288229
DAL,-0.108030292845797
DAL,-0.335615934280213
DAL,3.06690957641695
CAR,1.02918482094537
CAR,2.83831674826797
DAL,1.30237937066704
DAL,-0.401296578813344
DAL,0.351936276536435
DAL,1.74166815320496
DAL,0.411760463553946
DAL,-1.58116103120847
DAL,2.64576043852139
DAL,3.25100832001772
CAR,0.273154662863817
CAR,-0.0016081391368061
CAR,-1.1987541798444
CAR,0.0877439249575278
CAR,2.28697199281305
CAR,3.04264190932736
DAL,0.987050734926015
DAL,0.661181316012517
CAR,-1.30442743143067
CAR,-0.867455262690783
CAR,-0.116493441630155
DAL,0.67337883473374
DAL,0.452158080646768
DAL,-0.547494945116341
DAL,0.32042386289686
DAL,4.22162002068944
CAR,-0.266251453431323
CAR,0.742879773810273
DAL,-0.787000118521974
DAL,4.03457351535326
DAL,-0.700128672120627
DAL,1.7644947739318
DAL,-0.739868200442288
DAL,-0.812088417238781
CAR,-0.467612946871668
CAR,-0.730697526596487
DAL,-1.01336802169681
DAL,-1.16326254187152
DAL,-0.653878475539386
CAR,-0.518260834738612
CAR,-0.160144611494616
CAR,1.39429083524738
CAR,-1.39749702106928
CAR,2.51700434274972
DEN,-2.97512856218964
NYJ,-1.00748123438098
NYJ,-0.197098816037458
DEN,0.422901165904477
DEN,-0.85707916226238
DEN,1.65518638840877
DEN,-0.61144803953357
DEN,-0.492532960136933
NYJ,-1.0632725704591
DEN,1.22394551429898
DEN,-0.676055550109595
DEN,-0.219818716403097
DEN,3.51735316426493
DEN,-0.530145494034514
DEN,-0.223131769686006
DEN,2.0560262571089
DEN,2.22862363688182
NYJ,-0.507252746261656
NYJ,-1.28851807909086
DEN,-0.551991838030517
DEN,1.19216016307473
DEN,0.366558425594121
DEN,-0.797544652130455
DEN,-1.48674987186678
NYJ,-1.13593664672226
NYJ,-0.724796468392015
NYJ,-1.70677641965449
DEN,0.121222375193611
DEN,0.804207922541536
DEN,-0.791895729140379
NYJ,1.06674502068199
NYJ,-0.469588872045279
NYJ,-0.473754896956962
NYJ,-0.50995106814662
NYJ,0.453830225858837
NYJ,1.38898623827845
NYJ,-0.622216849820688
NYJ,-0.866308347418257
DEN,-1.47277651913464
NYJ,0.396197400288656
NYJ,-1.73250663792714
NYJ,-2.14198727207258
DEN,-0.605250699445605
NYJ,-0.0181504967622459
NYJ,-0.761612712405622
NYJ,-2.08973209606484
DEN,-1.28965275315568
NYJ,-0.741889933589846
DEN,-0.50132170598954
DEN,1.11141071654856
DEN,-0.649295759852976
DEN,2.68356339843012
DEN,0.573265439423267
DEN,-0.558243066654541
DEN,-0.890924867667558
NYJ,-0.577997052692808
NYJ,-1.4546805426944
DEN,-0.912597047165036
NYJ,-1.35394753940636
NYJ,-0.180297241080552
NYJ,-0.943690191663336
NYJ,-1.94293072773144
DET,1.95307602407411
DET,0.777277088956907
DET,1.07893485634122
DET,-0.206366778351367
KC,1.49413070408627
KC,1.66923329886049
KC,-0.774771060328931
KC,-0.977787832962349
KC,3.97227472008672
DET,2.13898376422003
DET,-0.486896021582652
DET,3.35525587934535
KC,1.1440678734798
KC,0.105172730050981
KC,-0.756427325075492
KC,0.559112938703038
KC,-1.86514836410061
KC,1.31594605353894
KC,-3.9035388653283
DET,1.16860802797601
DET,-0.570821245724801
DET,-2.34756244387245
KC,-0.309267726901453
KC,1.07519118487835
KC,0.967835442221258
KC,-0.255119569716044
KC,-0.330960530845914
KC,1.73829834521166
DET,0.0248208145494573
