season,week,season_type,player_id,team,player_name,player_display_name,position,position_group,headshot_url,fg_made,fg_att,fg_missed,fg_blocked,fg_long,fg_pct,fg_made_0_19,fg_made_20_29,fg_made_30_39,fg_made_40_49,fg_made_50_59,fg_made_60_,fg_missed_0_19,fg_missed_20_29,fg_missed_30_39,fg_missed_40_49,fg_missed_50_59,fg_missed_60_,fg_made_list,fg_missed_list,fg_blocked_list,fg_made_distance,fg_missed_distance,fg_blocked_distance,pat_made,pat_att,pat_missed,pat_blocked,pat_pct,gwfg_att,gwfg_distance,gwfg_made,gwfg_missed,gwfg_blocked
2023,4,REG,00-0034450,MIN,G.Joseph,Greg Joseph,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ginorlxfefllpy5kbhsr",,0,,,,,,,,,,,,,,,,,,,,,,,3,3,0,0,1,0,,,,
2023,5,REG,00-0034450,MIN,G.Joseph,Greg Joseph,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ginorlxfefllpy5kbhsr",2,2,0,0,40,1,0,1,0,1,0,0,0,0,0,0,0,0,40;29,,,69,0,0,2,2,0,0,1,0,,,,
2023,6,REG,00-0034450,MIN,G.Joseph,Greg Joseph,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ginorlxfefllpy5kbhsr",2,3,1,0,53,0.667,0,0,0,0,2,0,0,0,0,0,1,0,53;51,57,,104,57,0,1,2,0,1,0.5,0,,,,
2023,7,REG,00-0034450,MIN,G.Joseph,Greg Joseph,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ginorlxfefllpy5kbhsr",3,4,1,0,54,0.75,0,2,0,0,1,0,0,0,0,0,1,0,21;20;54,50,,95,50,0,1,2,1,0,0.5,0,,,,
2023,8,REG,00-0034450,MIN,G.Joseph,Greg Joseph,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ginorlxfefllpy5kbhsr",1,3,1,1,25,0.333,0,1,0,0,0,0,0,0,0,1,0,0,25,42,44,25,42,44,3,3,0,0,1,0,,,,
2023,9,REG,00-0034450,MIN,G.Joseph,Greg Joseph,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ginorlxfefllpy5kbhsr",3,3,0,0,32,1,1,0,2,0,0,0,0,0,0,0,0,0,19;32;31,,,82,0,0,2,2,0,0,1,0,,,,
2023,10,REG,00-0034450,MIN,G.Joseph,Greg Joseph,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ginorlxfefllpy5kbhsr",2,3,1,0,40,0.667,0,0,1,1,0,0,0,0,0,0,1,0,40;33,54,,73,54,0,3,3,0,0,1,0,,,,
2023,11,REG,00-0034450,MIN,G.Joseph,Greg Joseph,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ginorlxfefllpy5kbhsr",2,2,0,0,34,1,0,0,2,0,0,0,0,0,0,0,0,0,34;30,,,64,0,0,2,2,0,0,1,0,,,,
2023,12,REG,00-0034450,MIN,G.Joseph,Greg Joseph,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ginorlxfefllpy5kbhsr",1,1,0,0,34,1,0,0,1,0,0,0,0,0,0,0,0,0,34,,,34,0,0,1,1,0,0,1,0,,,,
2023,14,REG,00-0034450,MIN,G.Joseph,Greg Joseph,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ginorlxfefllpy5kbhsr",1,2,1,0,36,0.5,0,0,1,0,0,0,0,0,0,1,0,0,36,49,,36,49,0,,0,,,,1,36,1,0,0
2023,15,REG,00-0034450,MIN,G.Joseph,Greg Joseph,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ginorlxfefllpy5kbhsr",1,1,0,0,39,1,0,0,1,0,0,0,0,0,0,0,0,0,39,,,39,0,0,3,3,0,0,1,0,,,,
2023,16,REG,00-0034450,MIN,G.Joseph,Greg Joseph,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ginorlxfefllpy5kbhsr",1,1,0,0,26,1,0,1,0,0,0,0,0,0,0,0,0,0,26,,,26,0,0,3,3,0,0,1,0,,,,
2023,17,REG,00-0034450,MIN,G.Joseph,Greg Joseph,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ginorlxfefllpy5kbhsr",1,1,0,0,54,1,0,0,0,0,1,0,0,0,0,0,0,0,54,,,54,0,0,1,1,0,0,1,0,,,,
2023,18,REG,00-0034450,MIN,G.Joseph,Greg Joseph,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ginorlxfefllpy5kbhsr",2,2,0,0,43,1,0,0,1,1,0,0,0,0,0,0,0,0,39;43,,,82,0,0,2,2,0,0,1,0,,,,
2023,1,REG,00-0034794,MIA,J.Sanders,Jason Sanders,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zwbiuppgvkumtpntxo75",3,3,0,0,45,1,0,1,0,2,0,0,0,0,0,0,0,0,23;41;45,,,109,0,0,3,4,1,0,0.75,0,,,,
2023,2,REG,00-0034794,MIA,J.Sanders,Jason Sanders,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zwbiuppgvkumtpntxo75",1,3,1,1,23,0.333,0,1,0,0,0,0,0,0,0,0,1,0,23,55,49,23,55,49,3,3,0,0,1,0,,,,
2023,3,REG,00-0034794,MIA,J.Sanders,Jason Sanders,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zwbiuppgvkumtpntxo75",,0,,,,,,,,,,,,,,,,,,,,,,,10,10,0,0,1,0,,,,
2023,4,REG,00-0034794,MIA,J.Sanders,Jason Sanders,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zwbiuppgvkumtpntxo75",,0,,,,,,,,,,,,,,,,,,,,,,,2,2,0,0,1,0,,,,
2023,5,REG,00-0034794,MIA,J.Sanders,Jason Sanders,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zwbiuppgvkumtpntxo75",1,1,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,40,,,40,0,0,4,4,0,0,1,0,,,,
2023,6,REG,00-0034794,MIA,J.Sanders,Jason Sanders,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zwbiuppgvkumtpntxo75",,0,,,,,,,,,,,,,,,,,,,,,,,6,6,0,0,1,0,,,,
2023,7,REG,00-0034794,MIA,J.Sanders,Jason Sanders,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zwbiuppgvkumtpntxo75",1,1,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,40,,,40,0,0,2,2,0,0,1,0,,,,
2023,8,REG,00-0034794,MIA,J.Sanders,Jason Sanders,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zwbiuppgvkumtpntxo75",1,1,0,0,30,1,0,0,1,0,0,0,0,0,0,0,0,0,30,,,30,0,0,4,4,0,0,1,0,,,,
2023,9,REG,00-0034794,MIA,J.Sanders,Jason Sanders,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zwbiuppgvkumtpntxo75",,0,,,,,,,,,,,,,,,,,,,,,,,2,2,0,0,1,0,,,,
2023,11,REG,00-0034794,MIA,J.Sanders,Jason Sanders,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zwbiuppgvkumtpntxo75",2,3,1,0,51,0.667,0,0,0,1,1,0,0,0,0,0,1,0,41;51,50,,92,50,0,2,2,0,0,1,0,,,,
2023,12,REG,00-0034794,MIA,J.Sanders,Jason Sanders,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zwbiuppgvkumtpntxo75",2,2,0,0,54,1,0,0,1,0,1,0,0,0,0,0,0,0,38;54,,,92,0,0,4,4,0,0,1,0,,,,
2023,13,REG,00-0034794,MIA,J.Sanders,Jason Sanders,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zwbiuppgvkumtpntxo75",1,1,0,0,49,1,0,0,0,1,0,0,0,0,0,0,0,0,49,,,49,0,0,6,6,0,0,1,0,,,,
2023,14,REG,00-0034794,MIA,J.Sanders,Jason Sanders,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zwbiuppgvkumtpntxo75",2,3,0,1,31,0.667,0,1,1,0,0,0,0,0,0,0,0,0,20;31,,44,51,0,44,3,3,0,0,1,0,,,,
2023,15,REG,00-0034794,MIA,J.Sanders,Jason Sanders,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zwbiuppgvkumtpntxo75",3,3,0,0,37,1,0,1,2,0,0,0,0,0,0,0,0,0,37;27;35,,,99,0,0,3,3,0,0,1,0,,,,
2023,16,REG,00-0034794,MIA,J.Sanders,Jason Sanders,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zwbiuppgvkumtpntxo75",5,5,0,0,57,1,0,1,1,0,3,0,0,0,0,0,0,0,57;52;54;35;29,,,227,0,0,1,1,0,0,1,1,29,1,0,0
2023,17,REG,00-0034794,MIA,J.Sanders,Jason Sanders,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zwbiuppgvkumtpntxo75",2,2,0,0,38,1,0,1,1,0,0,0,0,0,0,0,0,0,27;38,,,65,0,0,1,1,0,0,1,0,,,,
2023,18,REG,00-0034794,MIA,J.Sanders,Jason Sanders,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zwbiuppgvkumtpntxo75",,0,,,,,,,,,,,,,,,,,,,,,,,2,2,0,0,1,0,,,,
2023,19,POST,00-0034794,MIA,J.Sanders,Jason Sanders,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zwbiuppgvkumtpntxo75",,0,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,1,0,,,,
2023,15,REG,00-0035042,NYG,J.Gillan,Jamie Gillan,P,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zramky5mg2qiqrzmxod8",1,1,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,40,,,40,0,0,,0,,,,0,,,,
2023,2,REG,00-0035145,NYJ,A.Seibert,Austin Seibert,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ubdrkk43d3tlggqeq0en",1,1,0,0,34,1,0,0,1,0,0,0,0,0,0,0,0,0,34,,,34,0,0,1,1,0,0,1,0,,,,
2023,18,REG,00-0035189,CAR,M.Wright,Matthew Wright,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pfedp9dvojv0e8mvavak",0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,,52,,0,52,0,,0,,,,0,,,,
2023,1,REG,00-0035192,WAS,J.Slye,Joey Slye,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yetl7tfeviyonhqsayhg",2,2,0,0,33,1,0,0,2,0,0,0,0,0,0,0,0,0,30;33,,,63,0,0,2,2,0,0,1,0,,,,
2023,2,REG,00-0035192,WAS,J.Slye,Joey Slye,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yetl7tfeviyonhqsayhg",2,4,2,0,49,0.5,0,0,0,2,0,0,0,0,0,1,1,0,44;49,49;59,,93,108,0,3,3,0,0,1,0,,,,
2023,3,REG,00-0035192,WAS,J.Slye,Joey Slye,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yetl7tfeviyonhqsayhg",1,1,0,0,51,1,0,0,0,0,1,0,0,0,0,0,0,0,51,,,51,0,0,,0,,,,0,,,,
2023,4,REG,00-0035192,WAS,J.Slye,Joey Slye,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yetl7tfeviyonhqsayhg",1,1,0,0,27,1,0,1,0,0,0,0,0,0,0,0,0,0,27,,,27,0,0,4,4,0,0,1,0,,,,
2023,5,REG,00-0035192,WAS,J.Slye,Joey Slye,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yetl7tfeviyonhqsayhg",2,3,1,0,51,0.667,0,0,1,0,1,0,0,0,0,1,0,0,51;32,46,,83,46,0,,0,,,,0,,,,
2023,6,REG,00-0035192,WAS,J.Slye,Joey Slye,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yetl7tfeviyonhqsayhg",1,1,0,0,37,1,0,0,1,0,0,0,0,0,0,0,0,0,37,,,37,0,0,3,3,0,0,1,0,,,,
2023,7,REG,00-0035192,WAS,J.Slye,Joey Slye,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yetl7tfeviyonhqsayhg",0,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,27,0,0,27,1,1,0,0,1,0,,,,
2023,8,REG,00-0035192,WAS,J.Slye,Joey Slye,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yetl7tfeviyonhqsayhg",1,1,0,0,61,1,0,0,0,0,0,1,0,0,0,0,0,0,61,,,61,0,0,4,4,0,0,1,0,,,,
2023,9,REG,00-0035192,WAS,J.Slye,Joey Slye,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yetl7tfeviyonhqsayhg",2,2,0,0,37,1,0,0,2,0,0,0,0,0,0,0,0,0,37;30,,,67,0,0,2,2,0,0,1,1,30,1,0,0
2023,10,REG,00-0035192,WAS,J.Slye,Joey Slye,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yetl7tfeviyonhqsayhg",2,2,0,0,49,1,0,0,0,2,0,0,0,0,0,0,0,0,49;47,,,96,0,0,2,3,1,0,0.667,0,,,,
2023,11,REG,00-0035192,WAS,J.Slye,Joey Slye,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yetl7tfeviyonhqsayhg",2,2,0,0,42,1,0,1,0,1,0,0,0,0,0,0,0,0,23;42,,,65,0,0,1,2,1,0,0.5,0,,,,
2023,12,REG,00-0035192,WAS,J.Slye,Joey Slye,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yetl7tfeviyonhqsayhg",1,1,0,0,43,1,0,0,0,1,0,0,0,0,0,0,0,0,43,,,43,0,0,1,1,0,0,1,0,,,,
2023,13,REG,00-0035192,WAS,J.Slye,Joey Slye,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yetl7tfeviyonhqsayhg",0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,,53,,0,53,0,1,1,0,0,1,0,,,,
2023,15,REG,00-0035192,WAS,J.Slye,Joey Slye,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yetl7tfeviyonhqsayhg",,0,,,,,,,,,,,,,,,,,,,,,,,2,3,0,1,0.667,0,,,,
2023,16,REG,00-0035192,WAS,J.Slye,Joey Slye,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yetl7tfeviyonhqsayhg",,0,,,,,,,,,,,,,,,,,,,,,,,4,4,0,0,1,0,,,,
2023,17,REG,00-0035192,WAS,J.Slye,Joey Slye,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yetl7tfeviyonhqsayhg",1,1,0,0,47,1,0,0,0,1,0,0,0,0,0,0,0,0,47,,,47,0,0,1,1,0,0,1,0,,,,
2023,18,REG,00-0035192,WAS,J.Slye,Joey Slye,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yetl7tfeviyonhqsayhg",1,1,0,0,36,1,0,0,1,0,0,0,0,0,0,0,0,0,36,,,36,0,0,1,1,0,0,1,0,,,,
2023,1,REG,00-0035269,IND,M.Gay,Matt Gay,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kczssz2s1zgbnhefkydb",,0,,,,,,,,,,,,,,,,,,,,,,,3,3,0,0,1,0,,,,
2023,2,REG,00-0035269,IND,M.Gay,Matt Gay,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kczssz2s1zgbnhefkydb",1,1,0,0,42,1,0,0,0,1,0,0,0,0,0,0,0,0,42,,,42,0,0,4,4,0,0,1,0,,,,
2023,3,REG,00-0035269,IND,M.Gay,Matt Gay,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kczssz2s1zgbnhefkydb",5,5,0,0,54,1,0,0,1,0,4,0,0,0,0,0,0,0,31;54;53;53;53,,,244,0,0,1,1,0,0,1,1,53,1,0,0
2023,4,REG,00-0035269,IND,M.Gay,Matt Gay,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kczssz2s1zgbnhefkydb",0,1,1,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,,47,,0,47,0,1,1,0,0,1,0,,,,
2023,5,REG,00-0035269,IND,M.Gay,Matt Gay,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kczssz2s1zgbnhefkydb",3,3,0,0,43,1,0,1,1,1,0,0,0,0,0,0,0,0,43;35;28,,,106,0,0,2,2,0,0,1,0,,,,
2023,6,REG,00-0035269,IND,M.Gay,Matt Gay,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kczssz2s1zgbnhefkydb",2,2,0,0,56,1,0,1,0,0,1,0,0,0,0,0,0,0,28;56,,,84,0,0,2,2,0,0,1,0,,,,
2023,7,REG,00-0035269,IND,M.Gay,Matt Gay,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kczssz2s1zgbnhefkydb",1,2,0,1,27,0.5,0,1,0,0,0,0,0,0,0,0,0,0,27,,60,27,0,60,5,5,0,0,1,0,,,,
2023,8,REG,00-0035269,IND,M.Gay,Matt Gay,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kczssz2s1zgbnhefkydb",2,2,0,0,42,1,0,1,0,1,0,0,0,0,0,0,0,0,20;42,,,62,0,0,3,3,0,0,1,0,,,,
2023,9,REG,00-0035269,IND,M.Gay,Matt Gay,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kczssz2s1zgbnhefkydb",2,2,0,0,57,1,0,1,0,0,1,0,0,0,0,0,0,0,26;57,,,83,0,0,3,3,0,0,1,0,,,,
2023,10,REG,00-0035269,IND,M.Gay,Matt Gay,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kczssz2s1zgbnhefkydb",1,2,1,0,51,0.5,0,0,0,0,1,0,0,0,0,0,1,0,51,57,,51,57,0,1,1,0,0,1,0,,,,
2023,12,REG,00-0035269,IND,M.Gay,Matt Gay,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kczssz2s1zgbnhefkydb",2,3,1,0,46,0.667,0,0,1,1,0,0,0,0,0,0,1,0,46;36,58,,82,58,0,3,3,0,0,1,0,,,,
2023,13,REG,00-0035269,IND,M.Gay,Matt Gay,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kczssz2s1zgbnhefkydb",4,4,0,0,46,1,0,3,0,1,0,0,0,0,0,0,0,0,23;46;23;28,,,120,0,0,1,1,0,0,1,0,,,,
2023,14,REG,00-0035269,IND,M.Gay,Matt Gay,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kczssz2s1zgbnhefkydb",0,1,1,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,,38,,0,38,0,0,1,1,0,0,0,,,,
2023,15,REG,00-0035269,IND,M.Gay,Matt Gay,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kczssz2s1zgbnhefkydb",3,5,2,0,42,0.6,0,1,1,1,0,0,0,0,0,1,1,0,29;31;42,56;43,,102,99,0,3,3,0,0,1,0,,,,
2023,16,REG,00-0035269,IND,M.Gay,Matt Gay,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kczssz2s1zgbnhefkydb",1,1,0,0,33,1,0,0,1,0,0,0,0,0,0,0,0,0,33,,,33,0,0,1,1,0,0,1,0,,,,
2023,17,REG,00-0035269,IND,M.Gay,Matt Gay,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kczssz2s1zgbnhefkydb",3,3,0,0,45,1,0,0,2,1,0,0,0,0,0,0,0,0,38;33;45,,,116,0,0,2,2,0,0,1,0,,,,
2023,18,REG,00-0035269,IND,M.Gay,Matt Gay,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kczssz2s1zgbnhefkydb",3,4,1,0,52,0.75,0,0,2,0,1,0,0,0,0,0,1,0,38;52;35,57,,125,57,0,,0,,,,0,,,,
2023,1,REG,00-0035358,TB,C.McLaughlin,Chase McLaughlin,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dflts1tidjohpuzryyqd",2,2,0,0,57,1,0,0,1,0,1,0,0,0,0,0,0,0,36;57,,,93,0,0,2,2,0,0,1,1,57,1,0,0
2023,2,REG,00-0035358,TB,C.McLaughlin,Chase McLaughlin,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dflts1tidjohpuzryyqd",2,3,0,1,26,0.667,0,2,0,0,0,0,0,0,0,0,0,0,26;25,,40,51,0,40,3,3,0,0,1,0,,,,
2023,3,REG,00-0035358,TB,C.McLaughlin,Chase McLaughlin,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dflts1tidjohpuzryyqd",1,1,0,0,33,1,0,0,1,0,0,0,0,0,0,0,0,0,33,,,33,0,0,,0,,,,0,,,,
2023,4,REG,00-0035358,TB,C.McLaughlin,Chase McLaughlin,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dflts1tidjohpuzryyqd",2,2,0,0,51,1,0,1,0,0,1,0,0,0,0,0,0,0,51;28,,,79,0,0,2,2,0,0,1,0,,,,
2023,6,REG,00-0035358,TB,C.McLaughlin,Chase McLaughlin,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dflts1tidjohpuzryyqd",2,2,0,0,36,1,0,0,2,0,0,0,0,0,0,0,0,0,33;36,,,69,0,0,,0,,,,0,,,,
2023,7,REG,00-0035358,TB,C.McLaughlin,Chase McLaughlin,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dflts1tidjohpuzryyqd",2,2,0,0,36,1,0,1,1,0,0,0,0,0,0,0,0,0,24;36,,,60,0,0,1,1,0,0,1,0,,,,
2023,8,REG,00-0035358,TB,C.McLaughlin,Chase McLaughlin,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dflts1tidjohpuzryyqd",1,2,0,1,57,0.5,0,0,0,0,1,0,0,0,0,0,0,0,57,,50,57,0,50,1,1,0,0,1,0,,,,
2023,9,REG,00-0035358,TB,C.McLaughlin,Chase McLaughlin,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dflts1tidjohpuzryyqd",3,3,0,0,55,1,0,0,1,1,1,0,0,0,0,0,0,0,35;49;55,,,139,0,0,4,4,0,0,1,0,,,,
2023,10,REG,00-0035358,TB,C.McLaughlin,Chase McLaughlin,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dflts1tidjohpuzryyqd",2,2,0,0,35,1,0,1,1,0,0,0,0,0,0,0,0,0,25;35,,,60,0,0,2,2,0,0,1,0,,,,
2023,11,REG,00-0035358,TB,C.McLaughlin,Chase McLaughlin,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dflts1tidjohpuzryyqd",,0,,,,,,,,,,,,,,,,,,,,,,,2,2,0,0,1,0,,,,
2023,12,REG,00-0035358,TB,C.McLaughlin,Chase McLaughlin,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dflts1tidjohpuzryyqd",2,2,0,0,24,1,0,2,0,0,0,0,0,0,0,0,0,0,21;24,,,45,0,0,2,2,0,0,1,0,,,,
2023,13,REG,00-0035358,TB,C.McLaughlin,Chase McLaughlin,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dflts1tidjohpuzryyqd",,0,,,,,,,,,,,,,,,,,,,,,,,3,3,0,0,1,0,,,,
2023,14,REG,00-0035358,TB,C.McLaughlin,Chase McLaughlin,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dflts1tidjohpuzryyqd",2,2,0,0,55,1,0,0,1,0,1,0,0,0,0,0,0,0,55;38,,,93,0,0,3,3,0,0,1,0,,,,
2023,15,REG,00-0035358,TB,C.McLaughlin,Chase McLaughlin,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dflts1tidjohpuzryyqd",2,2,0,0,46,1,0,0,1,1,0,0,0,0,0,0,0,0,39;46,,,85,0,0,4,4,0,0,1,0,,,,
2023,16,REG,00-0035358,TB,C.McLaughlin,Chase McLaughlin,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dflts1tidjohpuzryyqd",3,3,0,0,51,1,0,1,1,0,1,0,0,0,0,0,0,0,24;31;51,,,106,0,0,3,3,0,0,1,0,,,,
2023,17,REG,00-0035358,TB,C.McLaughlin,Chase McLaughlin,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dflts1tidjohpuzryyqd",,0,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,1,0,,,,
2023,18,REG,00-0035358,TB,C.McLaughlin,Chase McLaughlin,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dflts1tidjohpuzryyqd",3,3,0,0,57,1,0,0,2,0,1,0,0,0,0,0,0,0,36;57;39,,,132,0,0,,0,,,,0,,,,
2023,19,POST,00-0035358,TB,C.McLaughlin,Chase McLaughlin,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dflts1tidjohpuzryyqd",3,3,0,0,54,1,0,1,0,1,1,0,0,0,0,0,0,0,28;54;48,,,130,0,0,3,3,0,0,1,0,,,,
2023,20,POST,00-0035358,TB,C.McLaughlin,Chase McLaughlin,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dflts1tidjohpuzryyqd",1,2,1,0,43,0.5,0,0,0,1,0,0,0,0,0,0,1,0,43,50,,43,50,0,2,2,0,0,1,0,,,,
2023,1,REG,00-0036162,BUF,T.Bass,Tyler Bass,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yap9hm6h417pspqeadl1",3,3,0,0,50,1,0,0,1,1,1,0,0,0,0,0,0,0,40;34;50,,,124,0,0,1,1,0,0,1,0,,,,
2023,2,REG,00-0036162,BUF,T.Bass,Tyler Bass,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yap9hm6h417pspqeadl1",1,1,0,0,29,1,0,1,0,0,0,0,0,0,0,0,0,0,29,,,29,0,0,5,5,0,0,1,0,,,,
2023,3,REG,00-0036162,BUF,T.Bass,Tyler Bass,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yap9hm6h417pspqeadl1",3,3,0,0,54,1,0,0,2,0,1,0,0,0,0,0,0,0,36;54;32,,,122,0,0,4,4,0,0,1,0,,,,
2023,4,REG,00-0036162,BUF,T.Bass,Tyler Bass,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yap9hm6h417pspqeadl1",2,2,0,0,53,1,0,0,1,0,1,0,0,0,0,0,0,0,53;33,,,86,0,0,6,6,0,0,1,0,,,,
2023,5,REG,00-0036162,BUF,T.Bass,Tyler Bass,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yap9hm6h417pspqeadl1",,0,,,,,,,,,,,,,,,,,,,,,,,2,2,0,0,1,0,,,,
