player_id,season,week,raw_air_yards,catchable_air_yards,n_targets,n_catchable
00-0036637,2024,7,41.0,41.0,4,4
00-0036637,2024,8,18.0,18.0,3,3
00-0036637,2024,9,5.0,0.0,1,0
00-0036637,2024,10,-1.0,-1.0,2,2
00-0036637,2024,11,21.0,3.0,5,4
00-0036637,2024,12,43.0,43.0,4,4
00-0036637,2024,13,64.0,32.0,6,5
00-0036637,2024,14,12.0,7.0,5,4
00-0036637,2024,15,29.0,21.0,5,2
00-0036637,2024,16,6.0,6.0,1,1
00-0036637,2024,17,0.0,0.0,1,1
00-0036637,2024,18,0.0,0.0,1,1
00-0036637,2024,20,10.0,10.0,3,3
00-0036637,2024,22,1.0,1.0,1,1
00-0036637,2025,1,3.0,3.0,2,1
00-0036637,2025,2,51.0,-2.0,5,1
00-0036637,2025,3,17.0,5.0,6,3
00-0036637,2025,4,-3.0,-3.0,1,1
00-0036637,2025,6,7.0,7.0,2,2
00-0036637,2025,7,13.0,13.0,1,1
00-0036637,2025,8,33.0,11.0,4,2
00-0036637,2025,9,26.0,26.0,1,1
00-0036637,2025,11,14.0,-5.0,3,2
00-0036637,2025,12,36.0,36.0,4,4
00-0036637,2025,14,17.0,17.0,3,3
00-0036637,2025,17,0.0,0.0,1,1
00-0036637,2025,18,25.0,17.0,5,3
00-0036640,2024,11,3.0,3.0,1,1
00-0036640,2024,13,7.0,0.0,1,0
00-0036646,2022,1,43.0,43.0,3,3
00-0036646,2022,3,8.0,8.0,1,1
00-0036646,2023,8,18.0,18.0,2,2
00-0036646,2024,3,33.0,10.0,3,1
00-0036646,2024,6,76.0,57.0,4,3
00-0036646,2024,7,82.0,39.0,6,3
00-0036646,2024,8,41.0,0.0,2,0
00-0036646,2024,9,4.0,0.0,1,0
00-0036650,2022,17,-10.0,-10.0,1,1
00-0036650,2022,18,-7.0,-7.0,1,1
00-0036652,2022,14,107.0,20.0,4,1
00-0036652,2022,15,33.0,33.0,2,2
00-0036652,2022,17,36.0,36.0,2,1
00-0036654,2022,1,12.0,12.0,1,1
00-0036654,2022,2,-3.0,-3.0,1,1
00-0036654,2022,13,7.0,0.0,1,0
00-0036654,2022,15,0.0,0.0,1,1
00-0036670,2024,16,0.0,0.0,1,1
00-0036671,2022,1,14.0,0.0,1,0
00-0036671,2022,2,3.0,3.0,1,1
00-0036671,2022,3,7.0,7.0,1,1
00-0036671,2022,6,5.0,5.0,1,1
00-0036671,2022,7,1.0,1.0,1,1
00-0036671,2022,8,4.0,4.0,1,1
00-0036671,2022,9,4.0,4.0,1,1
00-0036692,2022,3,5.0,0.0,1,0
00-0036727,2022,2,3.0,3.0,1,1
00-0036727,2022,15,-7.0,-7.0,1,1
00-0036727,2022,17,-5.0,-5.0,1,1
00-0036727,2023,4,6.0,6.0,2,2
00-0036727,2023,17,5.0,5.0,1,1
00-0036727,2024,2,3.0,3.0,1,1
00-0036727,2024,8,4.0,4.0,1,1
00-0036727,2024,9,0.0,0.0,1,0
00-0036727,2024,17,-3.0,-3.0,1,1
00-0036727,2025,1,0.0,0.0,1,1
00-0036727,2025,7,-6.0,0.0,1,0
00-0036727,2025,10,1.0,1.0,1,1
00-0036727,2025,11,10.0,10.0,2,2
00-0036727,2025,13,2.0,2.0,1,1
00-0036727,2025,14,2.0,2.0,2,2
00-0036727,2025,20,1.0,0.0,1,0
00-0036741,2022,3,1.0,2.0,2,1
00-0036741,2022,6,4.0,4.0,1,1
00-0036741,2022,8,13.0,0.0,1,0
00-0036741,2022,9,13.0,9.0,2,1
00-0036741,2022,10,11.0,11.0,1,1
00-0036741,2022,11,5.0,5.0,1,1
00-0036741,2022,13,29.0,29.0,3,3
00-0036741,2022,14,9.0,9.0,2,2
00-0036741,2022,15,5.0,5.0,1,1
00-0036741,2022,21,5.0,5.0,1,1
00-0036741,2023,3,12.0,12.0,2,2
00-0036741,2023,5,3.0,3.0,1,1
00-0036741,2023,11,1.0,1.0,2,1
00-0036741,2023,12,6.0,0.0,2,1
00-0036741,2023,18,3.0,3.0,1,1
00-0036741,2024,4,7.0,3.0,2,1
00-0036741,2024,8,5.0,5.0,1,1
00-0036741,2025,3,27.0,17.0,3,2
00-0036741,2025,4,1.0,1.0,1,1
00-0036741,2025,7,4.0,0.0,1,0
00-0036741,2025,8,-2.0,0.0,1,0
00-0036741,2025,12,7.0,7.0,1,1
00-0036741,2025,14,-8.0,0.0,1,0
00-0036741,2025,15,0.0,0.0,1,1
00-0036741,2025,16,5.0,4.0,2,1
00-0036754,2022,2,15.0,15.0,1,1
00-0036754,2022,7,9.0,9.0,4,4
00-0036754,2022,8,4.0,4.0,1,1
00-0036754,2022,9,-5.0,-5.0,1,1
00-0036754,2022,10,2.0,2.0,1,1
00-0036754,2022,11,5.0,5.0,2,2
00-0036754,2022,12,4.0,4.0,3,3
00-0036754,2022,13,2.0,2.0,2,2
00-0036754,2022,14,-1.0,-1.0,1,1
00-0036754,2022,15,16.0,16.0,2,2
00-0036754,2022,16,2.0,2.0,1,1
00-0036754,2022,17,9.0,5.0,4,3
00-0036754,2022,18,10.0,0.0,1,0
00-0036754,2023,1,6.0,6.0,2,2
00-0036754,2023,5,12.0,12.0,3,3
00-0036754,2023,6,2.0,2.0,1,1
00-0036754,2023,8,-1.0,-1.0,1,1
00-0036754,2023,10,11.0,11.0,3,3
00-0036754,2023,12,5.0,5.0,1,1
00-0036754,2023,13,0.0,0.0,1,1
00-0036754,2023,14,5.0,5.0,2,2
00-0036754,2023,20,2.0,2.0,1,1
00-0036754,2024,1,0.0,0.0,1,1
00-0036754,2024,3,26.0,19.0,5,4
00-0036754,2024,4,5.0,5.0,2,2
00-0036754,2024,6,24.0,0.0,1,0
00-0036754,2024,8,2.0,2.0,1,1
00-0036754,2024,9,-1.0,-1.0,1,1
00-0036754,2024,11,5.0,5.0,1,1
00-0036754,2024,12,-8.0,-8.0,2,2
00-0036754,2024,13,3.0,3.0,1,1
00-0036754,2024,14,25.0,0.0,1,0
00-0036754,2025,2,3.0,3.0,3,3
00-0036754,2025,5,0.0,4.0,3,2
00-0036754,2025,7,11.0,11.0,3,3
00-0036754,2025,9,2.0,2.0,1,1
00-0036754,2025,10,-6.0,0.0,1,0
00-0036754,2025,11,3.0,-2.0,7,2
00-0036754,2025,12,9.0,9.0,4,4
00-0036755,2022,18,4.0,4.0,1,1
00-0036755,2025,18,-1.0,0.0,4,3
00-0036810,2022,17,21.0,0.0,2,0
00-0036810,2022,18,15.0,15.0,2,2
00-0036810,2022,19,33.0,33.0,3,3
00-0036825,2022,5,56.0,10.0,2,1
00-0036825,2024,4,17.0,17.0,1,1
00-0036825,2024,13,20.0,0.0,1,0
00-0036825,2024,18,12.0,12.0,1,1
00-0036829,2022,11,-4.0,-4.0,1,1
00-0036829,2022,12,-2.0,-2.0,1,1
00-0036841,2022,13,14.0,8.0,2,1
00-0036841,2022,14,16.0,5.0,2,1
00-0036841,2023,9,5.0,5.0,1,1
00-0036841,2023,11,20.0,-11.0,6,3
00-0036841,2024,9,44.0,44.0,3,3
00-0036841,2025,9,30.0,0.0,1,0
00-0036841,2025,10,35.0,31.0,3,2
00-0036841,2025,11,13.0,13.0,1,1
00-0036841,2025,12,7.0,0.0,1,0
00-0036841,2025,13,45.0,29.0,4,2
00-0036842,2022,11,3.0,3.0,1,1
00-0036842,2022,18,-3.0,-3.0,1,1
00-0036842,2025,18,-6.0,0.0,1,0
00-0036849,2022,1,5.0,0.0,1,0
00-0036849,2022,3,53.0,0.0,1,0
00-0036849,2022,5,96.0,53.0,2,1
00-0036849,2022,11,46.0,46.0,1,1
00-0036849,2022,12,20.0,20.0,2,2
00-0036849,2022,13,112.0,56.0,5,3
00-0036849,2022,14,116.0,38.0,9,5
00-0036849,2022,15,39.0,31.0,4,3
00-0036849,2022,16,13.0,13.0,2,2
00-0036849,2022,17,61.0,7.0,5,2
00-0036849,2022,18,61.0,21.0,3,2
00-0036849,2023,1,126.0,84.0,8,6
00-0036849,2023,2,102.0,67.0,9,6
00-0036849,2023,3,110.0,34.0,9,5
00-0036849,2023,4,50.0,21.0,9,5
00-0036849,2023,5,64.0,24.0,5,3
00-0036849,2023,6,19.0,19.0,1,1
00-0036849,2023,7,40.0,30.0,2,1
00-0036849,2023,8,32.0,19.0,4,2
00-0036849,2023,9,59.0,20.0,7,5
00-0036849,2023,11,25.0,23.0,3,2
00-0036849,2023,12,69.0,69.0,3,3
00-0036849,2023,13,34.0,4.0,2,1
00-0036849,2023,14,20.0,0.0,1,0
00-0036849,2023,18,17.0,17.0,5,5
00-0036849,2023,19,16.0,16.0,1,1
00-0036849,2024,2,55.0,55.0,4,4
00-0036849,2024,3,79.0,63.0,5,3
00-0036849,2024,4,78.0,72.0,6,4
00-0036849,2024,5,133.0,99.0,10,8
00-0036849,2024,7,28.0,7.0,9,6
00-0036849,2024,8,55.0,55.0,2,2
00-0036849,2024,9,73.0,34.0,3,2
00-0036849,2024,10,5.0,5.0,1,1
00-0036849,2024,11,28.0,21.0,2,1
00-0036849,2024,12,23.0,23.0,3,3
00-0036849,2024,13,39.0,39.0,2,2
00-0036849,2024,14,35.0,35.0,3,3
00-0036849,2024,15,17.0,6.0,2,1
00-0036849,2024,16,17.0,5.0,2,1
00-0036849,2024,18,76.0,60.0,8,7
00-0036849,2024,20,18.0,18.0,1,1
00-0036849,2025,1,4.0,4.0,1,1
00-0036849,2025,2,11.0,0.0,1,0
00-0036849,2025,3,3.0,3.0,1,1
00-0036849,2025,4,42.0,28.0,2,1
00-0036849,2025,5,117.0,71.0,4,2
00-0036849,2025,15,19.0,9.0,2,1
00-0036849,2025,17,51.0,0.0,1,0
00-0036849,2025,18,55.0,13.0,3,1
00-0036857,2022,3,4.0,4.0,1,1
00-0036857,2022,4,25.0,0.0,1,0
00-0036857,2022,8,23.0,23.0,1,1
00-0036857,2022,13,3.0,3.0,1,1
00-0036857,2023,1,-1.0,-1.0,1,1
00-0036858,2022,9,7.0,7.0,1,1
00-0036860,2023,1,0.0,0.0,1,1
00-0036862,2022,1,66.0,21.0,6,5
00-0036862,2022,2,28.0,4.0,3,2
00-0036862,2022,3,31.0,31.0,4,4
00-0036862,2022,4,31.0,31.0,3,3
00-0036862,2022,5,34.0,21.0,8,6
00-0036862,2022,6,26.0,26.0,5,5
00-0036862,2022,8,6.0,6.0,1,1
00-0036862,2022,9,6.0,0.0,2,0
00-0036862,2022,10,50.0,6.0,7,2
00-0036862,2022,11,54.0,22.0,4,2
00-0036862,2022,12,4.0,4.0,4,2
00-0036862,2022,13,37.0,22.0,3,2
00-0036862,2022,14,78.0,69.0,8,7
00-0036862,2022,15,24.0,0.0,3,1
00-0036862,2023,1,18.0,0.0,2,0
00-0036862,2023,2,2.0,2.0,1,1
00-0036862,2023,3,-2.0,-2.0,1,1
00-0036862,2023,5,14.0,0.0,1,0
00-0036862,2023,8,15.0,15.0,1,1
00-0036862,2023,12,-1.0,-1.0,1,1
00-0036862,2023,13,29.0,9.0,3,2
00-0036862,2023,18,13.0,13.0,2,2
00-0036862,2023,19,4.0,4.0,1,1
00-0036862,2024,11,4.0,4.0,1,1
00-0036862,2024,13,14.0,14.0,1,1
00-0036862,2024,15,3.0,3.0,1,1
00-0036862,2024,16,19.0,19.0,2,2
00-0036862,2025,1,9.0,9.0,1,1
00-0036862,2025,4,11.0,0.0,1,0
00-0036862,2025,8,6.0,6.0,1,1
00-0036862,2025,12,18.0,18.0,1,1
00-0036862,2025,13,4.0,0.0,1,0
00-0036862,2025,14,13.0,13.0,1,1
00-0036875,2022,1,-6.0,-6.0,2,2
00-0036875,2022,2,3.0,0.0,2,1
00-0036875,2022,3,10.0,8.0,6,4
00-0036875,2022,4,-3.0,-7.0,5,4
00-0036875,2022,5,-8.0,-8.0,2,2
00-0036875,2022,6,-4.0,-4.0,5,5
00-0036875,2022,7,2.0,2.0,8,8
00-0036875,2022,8,8.0,8.0,7,7
00-0036875,2022,9,30.0,1.0,7,3
00-0036875,2022,11,-6.0,-6.0,6,6
00-0036875,2022,12,-12.0,-12.0,10,10
00-0036875,2022,13,-15.0,-10.0,8,7
00-0036875,2022,14,-12.0,-12.0,3,3
00-0036875,2022,15,-8.0,-11.0,3,2
00-0036875,2022,16,-1.0,-8.0,5,3
00-0036875,2022,17,-1.0,-4.0,4,3
00-0036875,2022,18,9.0,8.0,7,5
00-0036875,2023,1,-5.0,-5.0,6,6
00-0036875,2023,2,-3.0,-3.0,3,3
00-0036875,2023,3,0.0,1.0,4,2
00-0036875,2023,4,6.0,3.0,3,2
00-0036875,2023,5,6.0,0.0,2,0
00-0036875,2023,6,2.0,2.0,6,6
00-0036875,2023,7,0.0,0.0,6,6
00-0036875,2023,8,5.0,-2.0,4,2
00-0036875,2023,9,21.0,2.0,6,5
00-0036875,2023,10,-10.0,-8.0,5,4
00-0036875,2023,12,-9.0,-9.0,5,5
00-0036875,2023,13,0.0,0.0,1,1
00-0036875,2024,1,-3.0,-3.0,3,3
00-0036875,2024,2,18.0,-3.0,5,2
00-0036875,2024,4,-17.0,-11.0,5,4
00-0036875,2024,5,-18.0,-18.0,4,4
00-0036875,2024,7,5.0,-3.0,3,2
00-0036875,2024,8,1.0,1.0,4,4
00-0036875,2024,9,-6.0,-6.0,5,5
00-0036875,2024,10,-5.0,-5.0,1,1
00-0036875,2024,11,-11.0,-11.0,4,4
00-0036875,2024,12,5.0,0.0,3,1
00-0036875,2024,13,2.0,2.0,3,3
00-0036875,2024,15,-7.0,-7.0,1,1
00-0036875,2024,16,-5.0,-5.0,1,1
00-0036875,2024,17,0.0,0.0,1,0
00-0036875,2025,1,3.0,-2.0,3,2
00-0036875,2025,2,25.0,25.0,5,5
00-0036875,2025,3,7.0,7.0,3,3
00-0036875,2025,4,-5.0,-5.0,1,1
00-0036875,2025,5,8.0,8.0,2,2
00-0036875,2025,6,3.0,3.0,1,1
00-0036875,2025,7,-3.0,-3.0,2,2
00-0036875,2025,8,43.0,43.0,2,2
00-0036875,2025,12,14.0,-2.0,2,1
00-0036875,2025,13,2.0,2.0,3,3
00-0036875,2025,15,3.0,3.0,3,3
00-0036875,2025,16,22.0,22.0,4,4
00-0036875,2025,17,30.0,30.0,5,5
00-0036875,2025,18,7.0,7.0,2,2
00-0036875,2025,19,2.0,2.0,4,4
00-0036875,2025,20,-13.0,-13.0,4,4
00-0036875,2025,21,21.0,0.0,2,0
00-0036875,2025,22,-1.0,-1.0,5,5
00-0036876,2022,1,37.0,11.0,7,4
00-0036876,2022,2,4.0,4.0,2,2
00-0036876,2022,3,7.0,7.0,2,2
00-0036876,2022,4,32.0,32.0,4,4
00-0036876,2022,5,19.0,5.0,3,1
00-0036876,2022,6,25.0,25.0,4,4
00-0036876,2022,7,5.0,5.0,1,1
00-0036876,2022,8,0.0,0.0,3,3
00-0036876,2022,9,11.0,11.0,1,1
00-0036876,2022,10,28.0,28.0,4,4
00-0036876,2022,11,16.0,16.0,1,1
00-0036876,2022,13,43.0,14.0,6,4
00-0036876,2022,15,32.0,32.0,2,2
00-0036876,2023,1,39.0,15.0,6,4
00-0036876,2023,2,10.0,1.0,4,3
00-0036876,2023,3,22.0,7.0,4,2
00-0036876,2023,4,61.0,17.0,5,2
00-0036876,2023,5,7.0,7.0,3,3
00-0036876,2023,6,50.0,53.0,4,3
00-0036876,2023,9,13.0,0.0,2,0
00-0036876,2023,10,-1.0,4.0,2,1
00-0036876,2023,12,-7.0,0.0,1,0
00-0036876,2023,13,52.0,52.0,3,3
00-0036876,2023,14,35.0,11.0,4,2
00-0036876,2023,15,1.0,1.0,1,1
00-0036876,2023,16,56.0,42.0,7,6
00-0036876,2023,17,41.0,13.0,3,2
00-0036876,2023,18,23.0,23.0,1,1
00-0036876,2024,1,12.0,0.0,1,0
00-0036876,2024,2,12.0,2.0,2,1
00-0036876,2024,3,16.0,16.0,1,1
00-0036876,2024,6,23.0,0.0,1,0
00-0036876,2024,7,26.0,0.0,2,0
00-0036876,2024,8,5.0,3.0,2,1
00-0036876,2024,9,18.0,18.0,1,1
00-0036876,2024,10,12.0,12.0,2,2
00-0036876,2024,11,3.0,2.0,2,1
00-0036876,2024,12,21.0,15.0,2,1
00-0036876,2024,13,109.0,59.0,3,2
00-0036876,2024,15,23.0,14.0,4,3
00-0036876,2024,17,16.0,4.0,4,3
00-0036876,2024,18,56.0,2.0,4,1
00-0036876,2025,1,0.0,0.0,1,1
00-0036876,2025,2,3.0,3.0,1,1
00-0036876,2025,11,34.0,3.0,2,1
00-0036876,2025,18,31.0,21.0,5,4
00-0036877,2022,3,15.0,15.0,1,1
00-0036877,2022,7,-5.0,-5.0,1,1
00-0036877,2024,6,-3.0,-3.0,1,1
00-0036880,2022,14,3.0,3.0,1,1
00-0036887,2022,6,-2.0,-2.0,1,1
00-0036887,2022,9,2.0,2.0,1,1
00-0036887,2022,13,3.0,3.0,1,1
00-0036887,2022,18,1.0,1.0,1,1
00-0036887,2023,3,-3.0,-3.0,1,1
00-0036887,2023,4,6.0,6.0,2,2
00-0036887,2023,5,1.0,1.0,1,1
00-0036887,2023,8,5.0,5.0,1,1
00-0036887,2023,11,5.0,5.0,2,2
00-0036887,2023,12,24.0,13.0,5,4
00-0036887,2023,13,4.0,4.0,1,1
00-0036887,2023,15,23.0,23.0,1,1
00-0036887,2023,17,6.0,6.0,1,1
00-0036887,2024,2,7.0,7.0,2,2
00-0036887,2024,3,5.0,1.0,2,1
00-0036887,2024,4,4.0,4.0,1,1
00-0036887,2024,5,11.0,11.0,2,2
00-0036887,2024,9,-3.0,-3.0,1,1
00-0036887,2024,10,8.0,8.0,2,2
00-0036887,2024,11,31.0,3.0,2,1
00-0036887,2024,13,7.0,0.0,1,0
00-0036887,2024,16,9.0,9.0,3,3
00-0036887,2024,18,3.0,3.0,1,1
00-0036887,2025,1,4.0,4.0,1,1
00-0036887,2025,2,-3.0,-2.0,3,2
00-0036887,2025,4,5.0,5.0,2,2
00-0036887,2025,5,14.0,7.0,2,1
00-0036887,2025,7,4.0,4.0,1,1
00-0036887,2025,9,7.0,7.0,1,1
00-0036887,2025,10,5.0,5.0,2,2
00-0036887,2025,12,3.0,3.0,1,1
00-0036887,2025,13,2.0,0.0,1,0
00-0036887,2025,19,-4.0,-4.0,1,1
00-0036887,2025,20,6.0,1.0,2,1
00-0036893,2022,1,-4.0,-4.0,2,2
00-0036893,2022,2,11.0,11.0,6,6
00-0036893,2022,3,-5.0,-5.0,3,3
00-0036893,2022,5,3.0,3.0,4,4
00-0036893,2022,6,-4.0,-4.0,3,3
00-0036893,2022,7,3.0,3.0,4,4
00-0036893,2022,8,0.0,0.0,6,6
00-0036893,2022,10,21.0,21.0,1,1
00-0036893,2022,11,29.0,11.0,6,4
00-0036893,2022,12,-4.0,-4.0,1,1
00-0036893,2022,13,-1.0,-1.0,1,1
00-0036893,2022,14,15.0,15.0,3,3
00-0036893,2022,16,18.0,7.0,9,7
00-0036893,2022,17,15.0,15.0,3,3
00-0036893,2022,18,-2.0,-2.0,1,1
00-0036893,2023,1,0.0,0.0,2,2
00-0036893,2023,2,-1.0,-7.0,3,2
00-0036893,2023,3,8.0,0.0,1,0
00-0036893,2023,4,28.0,11.0,2,1
00-0036893,2023,5,-1.0,-1.0,1,1
00-0036893,2023,7,-12.0,-12.0,3,3
00-0036893,2023,8,11.0,11.0,5,5
00-0036893,2023,9,-10.0,-2.0,4,3
00-0036893,2023,10,-10.0,-8.0,4,3
00-0036893,2023,11,-8.0,0.0,2,1
00-0036893,2023,13,11.0,6.0,3,2
00-0036893,2023,14,0.0,0.0,3,3
00-0036893,2023,18,-7.0,-7.0,5,5
00-0036893,2023,19,8.0,5.0,3,2
00-0036893,2024,1,-2.0,-2.0,2,1
00-0036893,2024,2,-1.0,2.0,2,1
00-0036893,2024,3,-6.0,-6.0,5,5
00-0036893,2024,4,-13.0,-2.0,6,4
00-0036893,2024,5,-2.0,-2.0,2,2
00-0036893,2024,6,7.0,7.0,2,2
00-0036893,2024,7,1.0,0.0,1,0
00-0036893,2024,8,2.0,2.0,4,4
00-0036893,2024,11,-12.0,-12.0,5,5
00-0036893,2024,12,-4.0,-4.0,2,2
00-0036893,2024,13,-15.0,-15.0,6,6
00-0036893,2024,15,-6.0,-6.0,1,1
00-0036893,2024,16,-7.0,-7.0,1,1
00-0036893,2024,17,-8.0,-6.0,4,3
00-0036893,2024,18,-4.0,2.0,5,4
00-0036893,2024,19,-8.0,-8.0,3,3
00-0036893,2025,1,5.0,5.0,1,1
00-0036893,2025,2,5.0,5.0,2,2
00-0036894,2022,1,74.0,51.0,10,6
00-0036894,2022,2,32.0,20.0,7,6
00-0036894,2022,3,67.0,37.0,4,2
00-0036894,2022,4,73.0,62.0,9,8
00-0036894,2022,5,8.0,8.0,2,2
00-0036894,2022,7,73.0,73.0,9,9
00-0036894,2022,8,67.0,50.0,7,5
00-0036894,2022,10,65.0,25.0,7,4
00-0036894,2022,11,119.0,54.0,12,8
00-0036894,2022,12,28.0,28.0,4,4
00-0036894,2022,13,62.0,23.0,5,3
00-0036894,2022,14,50.0,28.0,6,4
00-0036894,2022,16,46.0,46.0,8,8
00-0036894,2022,17,43.0,48.0,6,5
00-0036894,2022,18,14.0,14.0,2,2
00-0036894,2023,1,34.0,19.0,4,2
00-0036894,2023,2,-3.0,-3.0,1,1
00-0036894,2023,3,48.0,29.0,4,3
00-0036894,2023,4,6.0,-5.0,4,3
00-0036894,2023,11,-4.0,-4.0,1,1
00-0036894,2023,12,105.0,74.0,11,9
00-0036894,2023,13,15.0,14.0,5,3
00-0036894,2023,14,60.0,17.0,8,5
00-0036894,2023,15,23.0,15.0,4,3
00-0036894,2023,17,13.0,13.0,4,3
00-0036894,2023,18,14.0,14.0,2,2
00-0036894,2023,19,64.0,42.0,8,5
00-0036894,2024,1,12.0,12.0,4,4
00-0036894,2024,2,22.0,22.0,4,4
00-0036894,2024,3,27.0,27.0,5,5
00-0036894,2024,4,37.0,32.0,7,5
00-0036894,2024,5,12.0,12.0,3,3
00-0036894,2024,6,20.0,10.0,3,2
00-0036894,2024,7,22.0,22.0,3,2
00-0036894,2024,8,9.0,9.0,2,2
00-0036894,2024,10,5.0,5.0,3,3
00-0036894,2024,11,8.0,8.0,2,2
00-0036894,2024,12,34.0,34.0,4,4
00-0036894,2024,13,46.0,43.0,7,6
00-0036894,2024,14,32.0,32.0,3,3
00-0036894,2024,15,50.0,24.0,6,4
00-0036894,2024,16,16.0,16.0,3,3
00-0036894,2024,17,57.0,39.0,8,7
00-0036894,2024,18,68.0,60.0,11,9
00-0036894,2024,19,14.0,14.0,4,4
00-0036894,2025,1,20.0,20.0,3,3
00-0036894,2025,2,30.0,30.0,4,4
00-0036894,2025,3,23.0,4.0,3,1
00-0036894,2025,6,4.0,4.0,1,1
00-0036894,2025,7,56.0,51.0,6,5
00-0036894,2025,8,15.0,11.0,4,3
00-0036894,2025,9,21.0,20.0,4,3
00-0036894,2025,10,1.0,1.0,3,3
00-0036894,2025,11,1.0,1.0,1,1
00-0036894,2025,12,9.0,9.0,3,3
00-0036894,2025,14,6.0,1.0,3,2
00-0036894,2025,15,45.0,10.0,5,3
00-0036894,2025,16,5.0,5.0,4,4
00-0036894,2025,17,43.0,42.0,5,3
00-0036894,2025,18,44.0,26.0,5,3
00-0036894,2025,19,65.0,16.0,3,1
00-0036900,2022,1,123.0,112.0,16,13
00-0036900,2022,2,57.0,24.0,9,5
00-0036900,2022,3,124.0,124.0,10,10
00-0036900,2022,4,111.0,99.0,6,5
00-0036900,2022,5,50.0,14.0,12,7
00-0036900,2022,6,108.0,108.0,10,10
00-0036900,2022,7,106.0,102.0,11,9
00-0036900,2022,13,67.0,47.0,8,7
00-0036900,2022,14,119.0,104.0,15,12
00-0036900,2022,15,113.0,66.0,13,9
00-0036900,2022,16,108.0,59.0,11,9
00-0036900,2022,18,134.0,65.0,13,8
00-0036900,2022,19,91.0,59.0,12,9
00-0036900,2022,20,74.0,29.0,8,6
00-0036900,2022,21,84.0,43.0,8,6
00-0036900,2023,1,89.0,52.0,9,7
00-0036900,2023,2,36.0,6.0,8,5
00-0036900,2023,3,142.0,87.0,15,13
00-0036900,2023,4,31.0,26.0,9,8
00-0036900,2023,5,154.0,106.0,19,15
00-0036900,2023,6,133.0,43.0,13,8
00-0036900,2023,8,72.0,67.0,12,11
00-0036900,2023,9,97.0,71.0,8,6
00-0036900,2023,10,98.0,91.0,6,5
00-0036900,2023,11,95.0,11.0,7,3
00-0036900,2023,12,60.0,41.0,6,3
00-0036900,2023,13,65.0,65.0,12,12
00-0036900,2023,14,39.0,39.0,4,4
00-0036900,2023,15,55.0,55.0,4,4
00-0036900,2023,17,81.0,50.0,7,4
00-0036900,2023,18,7.0,8.0,6,5
00-0036900,2024,1,38.0,38.0,6,6
00-0036900,2024,2,23.0,23.0,5,5
00-0036900,2024,3,92.0,86.0,7,6
00-0036900,2024,4,51.0,21.0,6,3
00-0036900,2024,5,109.0,96.0,12,10
00-0036900,2024,6,52.0,52.0,6,6
00-0036900,2024,7,82.0,39.0,6,5
00-0036900,2024,8,86.0,33.0,11,9
00-0036900,2024,9,29.0,18.0,11,8
00-0036900,2024,10,243.0,161.0,17,11
00-0036900,2024,11,149.0,80.0,13,11
00-0036900,2024,13,74.0,46.0,9,7
00-0036900,2024,14,163.0,95.0,18,14
00-0036900,2024,15,67.0,32.0,11,10
00-0036900,2024,16,70.0,55.0,8,6
00-0036900,2024,17,111.0,69.0,15,11
00-0036900,2024,18,87.0,85.0,14,12
00-0036900,2025,1,88.0,43.0,5,3
00-0036900,2025,2,112.0,85.0,16,15
00-0036900,2025,3,30.0,26.0,6,5
00-0036900,2025,4,46.0,16.0,8,6
00-0036900,2025,5,159.0,76.0,10,6
00-0036900,2025,6,114.0,80.0,12,10
00-0036900,2025,7,160.0,84.0,23,18
00-0036900,2025,8,98.0,11.0,19,13
00-0036900,2025,9,82.0,69.0,8,7
00-0036900,2025,11,116.0,13.0,10,3
00-0036900,2025,13,171.0,142.0,14,11
00-0036900,2025,14,19.0,14.0,8,5
00-0036900,2025,15,157.0,121.0,16,14
00-0036900,2025,16,85.0,77.0,11,9
00-0036900,2025,17,47.0,19.0,9,7
00-0036900,2025,18,86.0,46.0,10,8
00-0036906,2022,1,-1.0,-1.0,1,1
00-0036906,2022,2,-2.0,-2.0,1,1
00-0036906,2022,3,-5.0,-5.0,2,2
00-0036906,2022,4,-2.0,-2.0,1,1
00-0036906,2022,7,-4.0,-1.0,2,1
00-0036906,2022,16,-7.0,-7.0,3,3
00-0036906,2022,18,-8.0,-8.0,2,2
00-0036906,2023,1,-1.0,2.0,5,3
00-0036906,2023,2,-10.0,-3.0,3,1
00-0036906,2023,3,-4.0,-4.0,2,2
00-0036906,2023,4,-1.0,-1.0,5,5
00-0036906,2023,5,9.0,0.0,3,0
00-0036906,2023,11,14.0,1.0,3,2
00-0036906,2023,12,8.0,8.0,2,2
00-0036906,2023,15,-1.0,-1.0,1,1
00-0036906,2023,16,16.0,2.0,2,1
00-0036906,2023,17,-11.0,-4.0,3,2
00-0036906,2023,18,-2.0,-2.0,2,2
00-0036906,2024,2,-2.0,-2.0,2,2
00-0036906,2024,3,0.0,0.0,1,0
00-0036906,2024,14,-2.0,-2.0,1,1
00-0036906,2024,18,-19.0,-19.0,8,8
00-0036906,2025,15,-4.0,0.0,1,0
00-0036906,2025,17,-3.0,-3.0,1,1
00-0036906,2025,18,-6.0,-5.0,2,1
00-0036912,2022,1,23.0,11.0,4,1
00-0036912,2022,2,56.0,56.0,7,7
00-0036912,2022,3,205.0,168.0,12,10
00-0036912,2022,4,35.0,35.0,5,4
00-0036912,2022,5,34.0,34.0,11,11
00-0036912,2022,6,30.0,30.0,5,5
